3.12,100000,P,100000,O,Расходомер,0,0,0,0,42
3.2,0,P,1,P,Задвижка,40110,-39940,40170,-39940,7
3.2,1,P,2,P,Диафрагма,40170,-39940,40240,-39940,5
3.2,2,P,3,P,Участок теплопровода,40240,-39940,40310,-39940,13
3.2,3,P,4,P,Задвижка,40310,-39940,40380,-39940,27
3.2,4,P,5,P,Диафрагма,40380,-39940,40420,-39940,1
3.2,5,P,5,O,Радиаторы системы отопления,40420,-39940,40420,-39720,16
3.2,5,O,3,O,Участок теплопровода,40420,-39720,40310,-39720,4743
3.2,2,O,1,O,Диафрагма,40240,-39720,40200,-39720,4
3.2,1,O,0,O,Задвижка,40200,-39720,40110,-39720,8
3.2,3,P,6,P,Задвижка,40310,-39940,40310,-39880,28
3.2,6,P,7,P,Диафрагма,40310,-39880,40310,-39830,3
3.2,7,P,7,O,Теплообменник,40310,-39830,40310,-39780,11
3.2,3,O,2,O,Участок теплопровода,40310,-39720,40240,-39720,14
3.2,7,O,3,O,Участок теплопровода,40310,-39780,40310,-39720,4744
3.2,0,P,,,Манометр,40110,-39940,,,17
3.2,2,P,,,Манометр,40240,-39940,,,17
3.2,5,P,,,Манометр,40420,-39940,,,17
3.2,2,O,,,Манометр,40240,-39720,,,17
3.2,0,O,,,Манометр,40110,-39720,,,17
3.2,0,P,1,P,Расходомер,40110,-39940,40170,-39940,18
3.2,1,O,0,O,Расходомер,40200,-39720,40110,-39720,18
3.2,0,P,,,Термометр,40110,-39940,,,19
3.2,0,O,,,Термометр,40110,-39720,,,19
3.2,100000,P,,,Термометр,0,0,,,22
3.2,100000,P,,,Термометр,0,0,,,23
3.2,7,P,,,Манометр,40310,-39830,,,17
3.2,3,P,6,P,Расходомер,40310,-39940,40310,-39880,18
3.2,100000,P,100000,O,Расходомер,0,0,0,0,26
3.2,3,P,4,P,Расходомер,40310,-39940,40380,-39940,18
3.2,5,O,,,Термометр,40420,-39720,,,19
3.2,7,O,,,Термометр,40310,-39780,,,19
3.2,100000,O,,,Термометр,0,0,,,31
3.2,100000,P,100000,O,Расходомер,0,0,0,0,42
3.3,100000,P,,,Термометр,0,0,,,24
3.3,6,O,3,O,Участок теплопровода,40390,-39720,40330,-39680,4745
3.3,6,P,6,O,Теплообменник,40390,-39810,40390,-39720,11
3.3,8,P,6,P,Диафрагма,40390,-39870,40390,-39810,3
3.3,3,P,8,P,Задвижка,40330,-39910,40390,-39870,28
3.3,0,P,1,P,Задвижка,40110,-39910,40190,-39910,7
3.3,1,P,2,P,Диафрагма,40190,-39910,40250,-39910,5
3.3,2,P,3,P,Участок теплопровода,40250,-39910,40330,-39910,13
3.3,7,P,4,P,Диафрагма,40480,-39910,40480,-39830,1
3.3,4,P,4,O,Радиаторы системы отопления,40480,-39830,40480,-39680,16
3.3,3,O,2,O,Участок теплопровода,40330,-39680,40260,-39680,14
3.3,2,O,1,O,Диафрагма,40260,-39680,40200,-39680,4
3.3,1,O,0,O,Задвижка,40200,-39680,40110,-39680,8
3.3,0,P,,,Манометр,40110,-39910,,,17
3.3,2,P,,,Манометр,40250,-39910,,,17
3.3,4,P,,,Манометр,40480,-39830,,,17
3.3,2,O,,,Манометр,40260,-39680,,,17
3.3,0,O,,,Манометр,40110,-39680,,,17
3.3,0,P,1,P,Расходомер,40110,-39910,40190,-39910,18
3.3,1,O,0,O,Расходомер,40200,-39680,40110,-39680,18
3.3,0,P,,,Термометр,40110,-39910,,,19
3.3,0,O,,,Термометр,40110,-39680,,,19
3.3,100000,P,,,Термометр,0,0,,,22
3.3,100000,P,,,Термометр,0,0,,,23
3.3,3,P,7,P,Задвижка,40330,-39910,40480,-39910,27
3.3,4,O,3,O,Участок теплопровода,40480,-39680,40330,-39680,4746
3.3,3,P,9,P,Задвижка,40330,-39910,40330,-39860,48
3.3,9,P,5,P,Диафрагма,40330,-39860,40330,-39800,2
3.3,5,P,5,O,Калориферная установка,40330,-39800,40330,-39740,9
3.3,5,O,3,O,Участок теплопровода,40330,-39740,40330,-39680,4747
3.3,3,P,7,P,Расходомер,40330,-39910,40480,-39910,18
3.3,3,P,9,P,Расходомер,40330,-39910,40330,-39860,18
3.3,5,P,,,Манометр,40330,-39800,,,17
3.3,5,O,,,Термометр,40330,-39740,,,19
3.3,4,O,,,Термометр,40480,-39680,,,19
3.3,6,P,,,Манометр,40390,-39810,,,17
3.3,3,P,8,P,Расходомер,40330,-39910,40390,-39870,18
3.3,100000,P,100000,O,Расходомер,0,0,0,0,26
3.3,6,O,,,Термометр,40390,-39720,,,19
3.3,100000,O,,,Термометр,0,0,,,31
3.4,0,P,1,P,Задвижка,40420,-39870,40490,-39870,7
3.4,1,P,2,P,Диафрагма,40490,-39870,40550,-39870,5
3.4,2,P,3,P,Участок теплопровода,40550,-39870,40670,-39870,13
3.4,7,P,4,P,Диафрагма,40780,-39870,40860,-39870,1
3.4,4,P,4,O,Радиаторы системы отопления,40860,-39870,40860,-39660,16
3.4,3,O,2,O,Участок теплопровода,40670,-39660,40570,-39660,14
3.4,2,O,1,O,Диафрагма,40570,-39660,40490,-39660,4
3.4,1,O,0,O,Задвижка,40490,-39660,40420,-39660,8
3.4,0,P,,,Манометр,40420,-39870,,,17
3.4,2,P,,,Манометр,40550,-39870,,,17
3.4,4,P,,,Манометр,40860,-39870,,,17
3.4,2,O,,,Манометр,40570,-39660,,,17
3.4,0,O,,,Манометр,40420,-39660,,,17
3.4,0,P,1,P,Расходомер,40420,-39870,40490,-39870,18
3.4,1,O,0,O,Расходомер,40490,-39660,40420,-39660,18
3.4,0,P,,,Термометр,40420,-39870,,,19
3.4,0,O,,,Термометр,40420,-39660,,,19
3.4,100000,P,,,Термометр,0,0,,,22
3.4,100000,P,,,Термометр,0,0,,,23
3.4,3,P,7,P,Задвижка,40670,-39870,40780,-39870,27
3.4,4,O,3,O,Участок теплопровода,40860,-39660,40670,-39660,4748
3.4,3,P,9,P,Задвижка,40670,-39870,40670,-39800,48
3.4,9,P,5,P,Диафрагма,40670,-39800,40670,-39740,2
3.4,5,P,5,O,Калориферная установка,40670,-39740,40670,-39690,9
3.4,5,O,3,O,Участок теплопровода,40670,-39690,40670,-39660,4749
3.4,3,P,7,P,Расходомер,40670,-39870,40780,-39870,18
3.4,3,P,9,P,Расходомер,40670,-39870,40670,-39800,18
3.4,5,P,,,Манометр,40670,-39740,,,17
3.4,5,O,,,Термометр,40670,-39690,,,19
3.4,4,O,,,Термометр,40860,-39660,,,19
3.4,6,P,,,Манометр,40740,-39780,,,17
3.4,3,P,8,P,Расходомер,40670,-39870,40740,-39830,18
3.4,100000,P,100000,O,Расходомер,0,0,0,0,26
3.4,6,O,,,Термометр,40740,-39690,,,19
3.4,100000,O,,,Термометр,0,0,,,31
3.4,100000,P,100000,O,Расходомер,0,0,0,0,42
3.4,6,P,6,O,Теплообменник,40740,-39780,40740,-39690,11
3.4,8,P,6,P,Диафрагма,40740,-39830,40740,-39780,3
3.4,3,P,8,P,Задвижка,40670,-39870,40740,-39830,28
3.4,6,O,3,O,Участок теплопровода,40740,-39690,40670,-39660,4750
3.4,100000,P,,,Термометр,0,0,,,24
3.5,0,P,1,P,Задвижка,40120,-39850,40210,-39850,7
3.5,1,P,2,P,Диафрагма,40210,-39850,40280,-39850,5
3.5,2,P,3,P,Участок теплопровода,40280,-39850,40360,-39850,13
3.5,3,P,4,P,Задвижка,40360,-39850,40490,-39850,27
3.5,4,P,5,P,Диафрагма,40490,-39850,40490,-39800,1
3.5,5,P,5,O,Элеватор,40490,-39800,40490,-39720,15
3.5,5,O,3,O,Участок теплопровода,40490,-39720,40490,-39630,4751
3.5,2,O,1,O,Диафрагма,40280,-39630,40220,-39630,4
3.5,1,O,0,O,Задвижка,40220,-39630,40110,-39630,8
3.5,3,P,6,P,Задвижка,40360,-39850,40360,-39800,28
3.5,6,P,7,P,Диафрагма,40360,-39800,40360,-39750,3
3.5,7,P,7,O,Теплообменник,40360,-39750,40360,-39680,11
3.5,3,O,2,O,Участок теплопровода,40490,-39630,40280,-39630,14
3.5,7,O,3,O,Участок теплопровода,40360,-39680,40490,-39630,4752
3.5,0,P,,,Манометр,40120,-39850,,,17
3.5,2,P,,,Манометр,40280,-39850,,,17
3.5,5,P,,,Манометр,40490,-39800,,,17
3.5,2,O,,,Манометр,40280,-39630,,,17
3.5,0,O,,,Манометр,40110,-39630,,,17
3.5,0,P,1,P,Расходомер,40120,-39850,40210,-39850,18
3.5,1,O,0,O,Расходомер,40220,-39630,40110,-39630,18
3.5,0,P,,,Термометр,40120,-39850,,,19
3.5,0,O,,,Термометр,40110,-39630,,,19
3.5,100000,P,,,Термометр,0,0,,,22
3.5,100000,P,,,Термометр,0,0,,,23
3.5,7,P,,,Манометр,40360,-39750,,,17
3.5,3,P,6,P,Расходомер,40360,-39850,40360,-39800,18
3.5,100000,P,100000,O,Расходомер,0,0,0,0,26
3.5,3,P,4,P,Расходомер,40360,-39850,40490,-39850,18
3.5,5,O,,,Термометр,40490,-39720,,,19
3.5,7,O,,,Термометр,40360,-39680,,,19
3.5,100000,O,,,Термометр,0,0,,,31
3.5,100000,P,,,Термометр,0,0,,,34
3.5,100000,P,100000,O,Расходомер,0,0,0,0,25
3.5,100000,,,,Манометр,,,,,32
3.6,100000,P,100000,O,Расходомер,0,0,0,0,25
3.6,100000,,,,Манометр,,,,,32
3.6,0,P,1,P,Задвижка,40100,-39910,40150,-39910,7
3.6,1,P,2,P,Диафрагма,40150,-39910,40200,-39910,5
3.6,2,P,3,P,Участок теплопровода,40200,-39910,40250,-39910,13
3.6,3,P,4,P,Задвижка,40250,-39910,40350,-39910,27
3.6,4,P,5,P,Диафрагма,40350,-39910,40350,-39810,1
3.6,5,P,5,O,Элеватор,40350,-39810,40350,-39750,15
3.6,5,O,3,O,Участок теплопровода,40350,-39750,40350,-39700,4753
3.6,2,O,1,O,Диафрагма,40350,-39640,40200,-39640,4
3.6,1,O,0,O,Задвижка,40200,-39640,40100,-39640,8
3.6,3,P,6,P,Задвижка,40250,-39910,40250,-39840,28
3.6,6,P,7,P,Диафрагма,40250,-39840,40250,-39780,3
3.6,7,P,7,O,Теплообменник,40250,-39780,40250,-39700,11
3.6,3,O,2,O,Участок теплопровода,40350,-39700,40350,-39640,14
3.6,7,O,3,O,Участок теплопровода,40250,-39700,40350,-39700,4754
3.6,0,P,,,Манометр,40100,-39910,,,17
3.6,2,P,,,Манометр,40200,-39910,,,17
3.6,5,P,,,Манометр,40350,-39810,,,17
3.6,2,O,,,Манометр,40350,-39640,,,17
3.6,0,O,,,Манометр,40100,-39640,,,17
3.6,0,P,1,P,Расходомер,40100,-39910,40150,-39910,18
3.6,1,O,0,O,Расходомер,40200,-39640,40100,-39640,18
3.6,0,P,,,Термометр,40100,-39910,,,19
3.6,0,O,,,Термометр,40100,-39640,,,19
3.6,100000,P,,,Термометр,0,0,,,22
3.6,100000,P,,,Термометр,0,0,,,23
3.6,7,P,,,Манометр,40250,-39780,,,17
3.6,3,P,6,P,Расходомер,40250,-39910,40250,-39840,18
3.6,100000,P,100000,O,Расходомер,0,0,0,0,26
3.6,3,P,4,P,Расходомер,40250,-39910,40350,-39910,18
3.6,5,O,,,Термометр,40350,-39750,,,19
3.6,7,O,,,Термометр,40250,-39700,,,19
3.6,100000,O,,,Термометр,0,0,,,31
3.6,100000,P,,,Термометр,0,0,,,34
3.6,100000,P,100000,O,Расходомер,0,0,0,0,42
3.7,100000,,,,Термометр,40430,-39720,,,24
3.7,6,P,6,O,Теплообменник,40330,-39840,40330,-39750,11
3.7,8,P,6,P,Диафрагма,40330,-39910,40330,-39840,3
3.7,3,P,8,P,Задвижка,40250,-39950,40330,-39910,28
3.7,6,O,3,O,Участок теплопровода,40330,-39750,40250,-39690,4755
3.7,0,P,1,P,Задвижка,40090,-39950,40140,-39950,7
3.7,1,P,2,P,Диафрагма,40140,-39950,40190,-39950,5
3.7,2,P,3,P,Участок теплопровода,40190,-39950,40250,-39950,13
3.7,7,P,4,P,Диафрагма,40450,-39950,40450,-39850,1
3.7,4,P,4,O,Элеватор,40450,-39850,40450,-39690,15
3.7,3,O,2,O,Участок теплопровода,40250,-39690,40190,-39690,14
3.7,2,O,1,O,Диафрагма,40190,-39690,40140,-39690,4
3.7,1,O,0,O,Задвижка,40140,-39690,40090,-39690,8
3.7,0,P,,,Манометр,40090,-39950,,,17
3.7,2,P,,,Манометр,40190,-39950,,,17
3.7,4,P,,,Манометр,40450,-39850,,,17
3.7,2,O,,,Манометр,40190,-39690,,,17
3.7,0,O,,,Манометр,40090,-39690,,,17
3.7,0,P,1,P,Расходомер,40090,-39950,40140,-39950,18
3.7,1,O,0,O,Расходомер,40140,-39690,40090,-39690,18
3.7,0,P,,,Термометр,40090,-39950,,,19
3.7,0,O,,,Термометр,40090,-39690,,,19
3.7,100000,P,,,Термометр,0,0,,,22
3.7,100000,P,,,Термометр,0,0,,,23
3.7,3,P,7,P,Задвижка,40250,-39950,40450,-39950,27
3.7,4,O,3,O,Участок теплопровода,40450,-39690,40250,-39690,4756
3.7,3,P,9,P,Задвижка,40250,-39950,40250,-39880,48
3.7,9,P,5,P,Диафрагма,40250,-39880,40250,-39810,2
3.7,5,P,5,O,Калориферная установка,40250,-39810,40250,-39750,9
3.7,5,O,3,O,Участок теплопровода,40250,-39750,40250,-39690,4757
3.7,3,P,7,P,Расходомер,40250,-39950,40450,-39950,18
3.7,3,P,9,P,Расходомер,40250,-39950,40250,-39880,18
3.7,5,P,,,Манометр,40250,-39810,,,17
3.7,5,O,,,Термометр,40250,-39750,,,19
3.7,4,O,,,Термометр,40450,-39690,,,19
3.7,6,P,,,Манометр,40330,-39840,,,17
3.7,3,P,8,P,Расходомер,40250,-39950,40330,-39910,18
3.7,100000,P,100000,O,Расходомер,0,0,0,0,26
3.7,6,O,,,Термометр,40330,-39750,,,19
3.7,100000,O,,,Термометр,0,0,,,31
3.7,100000,P,100000,O,Расходомер,0,0,0,0,25
3.7,100000,,,,Манометр,,,,,32
3.7,100000,P,,,Термометр,0,0,,,34
3.8,0,P,1,P,Задвижка,40110,-39870,40200,-39870,7
3.8,1,P,2,P,Диафрагма,40200,-39870,40280,-39870,5
3.8,2,P,3,P,Участок теплопровода,40280,-39870,40360,-39870,13
3.8,7,P,4,P,Диафрагма,40530,-39870,40530,-39780,1
3.8,4,P,4,O,Элеватор,40530,-39780,40530,-39550,15
3.8,3,O,2,O,Участок теплопровода,40360,-39550,40300,-39550,14
3.8,2,O,1,O,Диафрагма,40300,-39550,40200,-39550,4
3.8,1,O,0,O,Задвижка,40200,-39550,40110,-39550,8
3.8,0,P,,,Манометр,40110,-39870,,,17
3.8,2,P,,,Манометр,40280,-39870,,,17
3.8,4,P,,,Манометр,40530,-39780,,,17
3.8,2,O,,,Манометр,40300,-39550,,,17
3.8,0,O,,,Манометр,40110,-39550,,,17
3.8,0,P,1,P,Расходомер,40110,-39870,40200,-39870,18
3.8,1,O,0,O,Расходомер,40200,-39550,40110,-39550,18
3.8,0,P,,,Термометр,40110,-39870,,,19
3.8,0,O,,,Термометр,40110,-39550,,,19
3.8,100000,P,,,Термометр,0,0,,,22
3.8,100000,P,,,Термометр,0,0,,,23
3.8,3,P,7,P,Задвижка,40360,-39870,40530,-39870,27
3.8,4,O,3,O,Участок теплопровода,40530,-39550,40360,-39550,4758
3.8,3,P,9,P,Задвижка,40360,-39870,40360,-39810,48
3.8,9,P,5,P,Диафрагма,40360,-39810,40360,-39740,2
3.8,5,P,5,O,Калориферная установка,40360,-39740,40360,-39620,9
3.8,5,O,3,O,Участок теплопровода,40360,-39620,40360,-39550,4759
3.8,3,P,7,P,Расходомер,40360,-39870,40530,-39870,18
3.8,3,P,9,P,Расходомер,40360,-39870,40360,-39810,18
3.8,5,P,,,Манометр,40360,-39740,,,17
3.8,5,O,,,Термометр,40360,-39620,,,19
3.8,4,O,,,Термометр,40530,-39550,,,19
3.8,6,P,,,Манометр,40430,-39740,,,17
3.8,3,P,8,P,Расходомер,40360,-39870,40430,-39810,18
3.8,100000,P,100000,O,Расходомер,0,0,0,0,26
3.8,6,O,,,Термометр,40430,-39620,,,19
3.8,100000,O,,,Термометр,0,0,,,31
3.8,100000,P,100000,O,Расходомер,0,0,0,0,25
3.8,100000,,,,Манометр,,,,,32
3.8,100000,P,,,Термометр,0,0,,,34
3.8,100000,P,100000,O,Расходомер,0,0,0,0,42
3.8,6,P,6,O,Теплообменник,40430,-39740,40430,-39620,11
3.8,8,P,6,P,Диафрагма,40430,-39810,40430,-39740,3
3.8,3,P,8,P,Задвижка,40360,-39870,40430,-39810,28
3.8,6,O,3,O,Участок теплопровода,40430,-39620,40360,-39550,4760
3.8,100000,P,,,Термометр,0,0,,,24
3.9,100000,P,100000,O,Расходомер,0,0,0,0,20
3.9,0,P,1,P,Задвижка,40100,-39860,40170,-39860,7
3.9,1,P,2,P,Диафрагма,40170,-39860,40240,-39860,5
3.9,2,P,3,P,Участок теплопровода,40240,-39860,40300,-39860,13
3.9,3,P,4,P,Задвижка,40300,-39860,40370,-39860,27
3.9,4,P,5,P,Диафрагма,40370,-39860,40450,-39860,1
3.9,5,P,5,O,Теплообменник,40450,-39860,40450,-39770,12
3.9,5,O,3,O,Участок теплопровода,40450,-39770,40450,-39670,4761
3.9,2,O,1,O,Диафрагма,40450,-39610,40240,-39610,4
3.9,1,O,0,O,Задвижка,40240,-39610,40100,-39610,8
3.9,3,P,6,P,Задвижка,40300,-39860,40300,-39800,28
3.9,6,P,7,P,Диафрагма,40300,-39800,40300,-39730,3
3.9,7,P,7,O,Теплообменник,40300,-39730,40300,-39670,11
3.9,3,O,2,O,Участок теплопровода,40450,-39670,40450,-39610,14
3.9,7,O,3,O,Участок теплопровода,40300,-39670,40450,-39670,4762
3.9,0,P,,,Манометр,40100,-39860,,,17
3.9,2,P,,,Манометр,40240,-39860,,,17
3.9,5,P,,,Манометр,40450,-39860,,,17
3.9,2,O,,,Манометр,40450,-39610,,,17
3.9,0,O,,,Манометр,40100,-39610,,,17
3.9,0,P,1,P,Расходомер,40100,-39860,40170,-39860,18
3.9,1,O,0,O,Расходомер,40240,-39610,40100,-39610,18
3.9,0,P,,,Термометр,40100,-39860,,,19
3.9,0,O,,,Термометр,40100,-39610,,,19
3.9,100000,P,,,Термометр,0,0,,,22
3.9,100000,P,,,Термометр,0,0,,,23
3.9,7,P,,,Манометр,40300,-39730,,,17
3.9,3,P,6,P,Расходомер,40300,-39860,40300,-39800,18
3.9,100000,P,100000,O,Расходомер,0,0,0,0,26
3.9,3,P,4,P,Расходомер,40300,-39860,40370,-39860,18
3.9,5,O,,,Термометр,40450,-39770,,,19
3.9,7,O,,,Термометр,40300,-39670,,,19
3.9,100000,O,,,Термометр,0,0,,,31
3.9,100000,P,,,Термометр,0,0,,,35
3.9,100000,P,100000,O,Расходомер,0,0,0,0,21
3.9,100000,,,,Термометр,,,,,29
3.9,100000,,,,Термометр,,,,,30
4.1,5,O,,,Термометр,40380,-39830,,,19
4.1,0,P,1,P,Задвижка,40140,-39900,40200,-39900,7
4.1,1,P,2,P,Диафрагма,40200,-39900,40250,-39900,5
4.1,2,P,3,P,Участок теплопровода,40250,-39900,40300,-39900,13
4.1,3,P,4,P,Задвижка,40300,-39900,40330,-39900,27
4.1,4,P,5,P,Диафрагма,40330,-39900,40380,-39900,1
4.1,5,P,5,O,Радиаторы системы отопления,40380,-39900,40380,-39830,16
4.1,5,O,8,O,Участок теплопровода,40380,-39830,40330,-39830,4763
4.1,3,P,6,P,Задвижка,40300,-39900,40300,-39960,28
4.1,6,P,7,P,Диафрагма,40300,-39960,40460,-39960,3
4.1,7,P,7,O,Теплообменник,40460,-39960,40460,-39750,11
4.1,7,O,8,O,Участок теплопровода,40460,-39750,40330,-39830,4764
4.1,8,O,3,O,Теплообменник,40330,-39830,40260,-39830,10
4.1,3,O,2,O,Участок теплопровода,40260,-39830,40220,-39830,14
4.1,2,O,1,O,Диафрагма,40220,-39830,40190,-39830,4
4.1,1,O,0,O,Задвижка,40190,-39830,40140,-39830,8
4.1,0,P,,,Манометр,40140,-39900,,,17
4.1,0,O,,,Манометр,40140,-39830,,,17
4.1,0,P,,,Термометр,40140,-39900,,,19
4.1,0,O,,,Термометр,40140,-39830,,,19
4.1,2,P,,,Манометр,40250,-39900,,,17
4.1,7,P,,,Манометр,40460,-39960,,,17
4.1,2,O,,,Манометр,40220,-39830,,,17
4.1,0,P,1,P,Расходомер,40140,-39900,40200,-39900,18
4.1,3,P,6,P,Расходомер,40300,-39900,40300,-39960,18
4.1,3,P,4,P,Расходомер,40300,-39900,40330,-39900,18
4.1,7,O,,,Термометр,40460,-39750,,,19
4.1,8,O,,,Термометр,40330,-39830,,,19
4.1,100000,P,100000,O,Расходомер,0,0,0,0,26
4.1,100000,O,,,Термометр,0,0,,,31
4.1,100000,O,,,Термометр,0,0,,,33
4.1,5,P,,,Манометр,40380,-39900,,,17
4.1,100000,P,,,Термометр,0,0,,,22
4.1,100000,P,,,Термометр,0,0,,,23
4.10,0,P,1,P,Задвижка,40110,-39870,40180,-39870,7
4.10,1,P,2,P,Диафрагма,40180,-39870,40240,-39870,5
4.10,2,P,3,P,Участок теплопровода,40240,-39870,40320,-39870,13
4.10,3,P,4,P,Задвижка,40320,-39870,40410,-39870,27
4.10,4,P,5,P,Диафрагма,40410,-39870,40480,-39870,1
4.10,5,P,5,O,Теплообменник,40480,-39870,40480,-39740,12
4.10,5,O,8,O,Участок теплопровода,40480,-39740,40480,-39680,4765
4.10,3,P,6,P,Задвижка,40320,-39870,40320,-39790,28
4.10,6,P,7,P,Диафрагма,40320,-39790,40320,-39740,3
4.10,7,P,7,O,Теплообменник,40320,-39740,40320,-39680,11
4.10,7,O,8,O,Участок теплопровода,40320,-39680,40480,-39680,4766
4.10,8,O,3,O,Теплообменник,40480,-39680,40480,-39610,10
4.10,3,O,2,O,Участок теплопровода,40480,-39610,40320,-39610,14
4.10,2,O,1,O,Диафрагма,40320,-39610,40240,-39610,4
4.10,1,O,0,O,Задвижка,40240,-39610,40100,-39610,8
4.10,0,P,,,Манометр,40110,-39870,,,17
4.10,0,O,,,Манометр,40100,-39610,,,17
4.10,0,P,,,Термометр,40110,-39870,,,19
4.10,0,O,,,Термометр,40100,-39610,,,19
4.10,2,P,,,Манометр,40240,-39870,,,17
4.10,7,P,,,Манометр,40320,-39740,,,17
4.10,2,O,,,Манометр,40320,-39610,,,17
4.10,0,P,1,P,Расходомер,40110,-39870,40180,-39870,18
4.10,3,P,6,P,Расходомер,40320,-39870,40320,-39790,18
4.10,3,P,4,P,Расходомер,40320,-39870,40410,-39870,18
4.10,5,O,,,Термометр,40480,-39740,,,19
4.10,7,O,,,Термометр,40320,-39680,,,19
4.10,8,O,,,Термометр,40480,-39680,,,19
4.10,100000,P,100000,O,Расходомер,0,0,0,0,26
4.10,100000,O,,,Термометр,0,0,,,31
4.10,100000,O,,,Термометр,0,0,,,33
4.10,5,O,,,Манометр,40480,-39740,,,17
4.10,5,O,,,Термометр,40480,-39740,,,19
4.10,100000,P,,,Термометр,0,0,,,22
4.10,100000,P,,,Термометр,0,0,,,23
4.10,100000,,,,Термометр,,,,,29
4.10,100000,,,,Термометр,,,,,30
4.10,100000,,,,Термометр,,,,,35
4.10,100000,P,100000,O,Расходомер,0,0,0,0,20
4.10,100000,P,100000,O,Расходомер,0,0,0,0,21
4.10,100000,P,100000,O,Расходомер,0,0,0,0,42
4.11,0,P,1,P,Задвижка,40050,-39920,40110,-39920,7
4.11,1,P,2,P,Диафрагма,40110,-39920,40160,-39920,5
4.11,2,P,3,P,Участок теплопровода,40160,-39920,40260,-39920,13
4.11,3,P,8,P,Задвижка,40260,-39920,40320,-39880,27
4.11,8,P,4,P,Диафрагма,40320,-39880,40320,-39840,1
4.11,4,P,4,O,Теплообменник,40320,-39840,40320,-39750,12
4.11,4,O,3,O,Участок теплопровода,40320,-39750,40260,-39700,4767
4.11,3,P,7,P,Задвижка,40260,-39920,40260,-39870,28
4.11,7,P,6,P,Диафрагма,40260,-39870,40260,-39830,3
4.11,6,P,6,O,Теплообменник,40260,-39830,40260,-39750,11
4.11,6,O,3,O,Участок теплопровода,40260,-39750,40260,-39700,4768
4.11,3,O,11,O,Теплообменник,40260,-39700,40230,-39700,10
4.11,11,O,2,O,Участок теплопровода,40230,-39700,40170,-39700,14
4.11,2,O,1,O,Диафрагма,40170,-39700,40110,-39700,4
4.11,1,O,0,O,Задвижка,40110,-39700,40050,-39700,8
4.11,0,P,,,Манометр,40050,-39920,,,17
4.11,0,O,,,Манометр,40050,-39700,,,17
4.11,0,P,,,Термометр,40050,-39920,,,19
4.11,0,O,,,Термометр,40050,-39700,,,19
4.11,2,P,,,Манометр,40160,-39920,,,17
4.11,6,P,,,Манометр,40260,-39830,,,17
4.11,2,O,,,Манометр,40170,-39700,,,17
4.11,0,P,1,P,Расходомер,40050,-39920,40110,-39920,18
4.11,3,P,7,P,Расходомер,40260,-39920,40260,-39870,18
4.11,3,P,8,P,Расходомер,40260,-39920,40320,-39880,18
4.11,6,O,,,Термометр,40260,-39750,,,19
4.11,3,O,,,Термометр,40260,-39700,,,19
4.11,100000,P,100000,O,Расходомер,0,0,0,0,26
4.11,100000,O,,,Термометр,0,0,,,31
4.11,100000,O,,,Термометр,0,0,,,33
4.11,4,P,,,Манометр,40320,-39840,,,17
4.11,4,O,,,Термометр,40320,-39750,,,19
4.11,100000,P,,,Термометр,0,0,,,22
4.11,100000,P,,,Термометр,0,0,,,23
4.11,3,P,9,P,Расходомер,40260,-39920,40200,-39880,18
4.11,5,P,,,Манометр,40200,-39840,,,17
4.11,5,O,,,Термометр,40200,-39750,,,19
4.11,3,P,9,P,Задвижка,40260,-39920,40200,-39880,48
4.11,9,P,5,P,Диафрагма,40200,-39880,40200,-39840,2
4.11,5,P,5,O,Калориферная установка,40200,-39840,40200,-39750,9
4.11,5,O,3,O,Участок теплопровода,40200,-39750,40260,-39700,4769
4.11,100000,P,100000,O,Расходомер,0,0,0,0,21
4.11,100000,,,,Термометр,,,,,29
4.11,100000,,,,Термометр,,,,,30
4.11,100000,P,100000,O,Расходомер,0,0,0,0,20
4.11,100000,,,,Термометр,,,,,35
4.11,100000,P,,,Термометр,0,0,,,24
4.12,100000,,,,Термометр,40430,-39720,,,24
4.12,1,O,0,O,Расходомер,40150,-39590,40100,-39590,18
4.12,0,P,1,P,Задвижка,40100,-39850,40190,-39850,7
4.12,1,P,2,P,Диафрагма,40190,-39850,40270,-39850,5
4.12,2,P,3,P,Участок теплопровода,40270,-39850,40350,-39850,13
4.12,3,P,8,P,Задвижка,40350,-39850,40530,-39850,27
4.12,8,P,4,P,Диафрагма,40530,-39850,40530,-39740,1
4.12,4,P,4,O,Теплообменник,40530,-39740,40530,-39590,12
4.12,4,O,3,O,Участок теплопровода,40530,-39590,40390,-39590,4770
4.12,3,P,7,P,Задвижка,40350,-39850,40440,-39810,28
4.12,7,P,6,P,Диафрагма,40440,-39810,40440,-39760,3
4.12,6,P,6,O,Теплообменник,40440,-39760,40440,-39650,11
4.12,6,O,3,O,Участок теплопровода,40440,-39650,40390,-39590,4771
4.12,3,O,11,O,Теплообменник,40390,-39590,40280,-39590,10
4.12,11,O,2,O,Участок теплопровода,40280,-39590,40210,-39590,14
4.12,2,O,1,O,Диафрагма,40210,-39590,40150,-39590,4
4.12,1,O,0,O,Задвижка,40150,-39590,40100,-39590,8
4.12,0,P,,,Манометр,40100,-39850,,,17
4.12,0,O,,,Манометр,40100,-39590,,,17
4.12,0,P,,,Термометр,40100,-39850,,,19
4.12,0,O,,,Термометр,40100,-39590,,,19
4.12,2,P,,,Манометр,40270,-39850,,,17
4.12,6,P,,,Манометр,40440,-39760,,,17
